"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF",2026-06-03,95.1,-1.72,5.95,"Pallante, Andre",694497,669467,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","STL","TEX","B",NA,NA,1,0,2026,-0.51,1.28,-0.94036863092596,2.86735302210417,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,NA,NA,3.20440712307922,-138.419056524262,-5.18403345293789,-7.30661591879875,29.9488100114093,-14.7834431359293,3.315666011,1.673326772,NA,NA,NA,95.8,2187,6.6,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.9,NA,NA,NA,NA,NA,NA,NA,14,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",194,-0.003,0.064,NA,NA,NA,NA,-0.064,NA,1,-1,0.644,0.356,27,23,28,24,1,0,5,1,7,2,1.23,0.51,-0.51,57,NA,NA,NA,NA
"FF",2026-06-03,96.4,-1.68,5.99,"Pallante, Andre",694497,669467,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","STL","TEX","B",NA,NA,0,0,2026,-0.23,1.14,-0.413097052770274,3.9132422062955,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,NA,NA,3.86393439240688,-140.38532782573,-2.44110178525828,-3.86622516779966,30.784945470369,-16.7696897754628,3.315666011,1.673326772,NA,NA,NA,97.2,2202,6.6,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.87,NA,NA,NA,NA,NA,NA,NA,14,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard",197,-0.001,0.042,NA,NA,NA,NA,-0.042,NA,1,-1,0.645,0.355,27,23,28,24,1,0,5,1,7,2,1.31,0.23,-0.23,56.4,NA,NA,NA,NA
"FF",2026-06-03,95.6,-1.7,5.98,"Pallante, Andre",696030,669467,"grounded_into_double_play","hit_into_play",NA,NA,NA,NA,9,"Alejandro Osuna grounds into a double play, shortstop Masyn Winn to first baseman Alec Burleson. Ezequiel Duran out at 2nd. Alejandro Osuna out at 1st.","R","L","R","STL","TEX","X",6,"ground_ball",0,1,2026,-0.17,1.3,0.61439857080908,1.85626955139481,NA,NA,677649,0,2,"Top",125.78,188.39,NA,NA,NA,NA,6.45067670224766,-138.903121098249,-8.00312711374542,-3.64046985874112,31.5659557155935,-13.7343007072447,3.073441601,1.551082677,38,87.7,0,96.1,2251,6.7,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.81,0.289,0.26,0,1,0,0,2,13,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",196,0.076,-0.318,70.9,6.7,NA,0.324,0.318,88,1,-1,0.569,0.431,27,23,28,24,1,0,5,1,7,11,1.21,0.17,-0.17,56.6,-7.90170538633187,13.185169469985,39.5110731395461,25.5831624805294
"FF",2026-06-03,94.6,-1.79,5.98,"Pallante, Andre",696030,669467,NA,"called_strike",NA,NA,NA,NA,8,NA,"R","L","R","STL","TEX","S",NA,NA,0,0,2026,-0.06,0.9,-0.144125974204957,1.46365601271492,NA,NA,677649,0,2,"Top",NA,NA,NA,NA,NA,NA,4.40320813613331,-137.623768856031,-7.96295580137778,-1.75675015032473,29.6616643661917,-19.1709160064289,3.073441601,1.551082677,NA,NA,NA,95.4,2277,6.7,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.8,NA,NA,NA,NA,NA,NA,NA,13,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",190,0.006,-0.042,NA,NA,NA,NA,0.042,NA,1,-1,0.563,0.437,27,23,28,24,1,0,5,1,7,11,1.64,0.06,-0.06,59.7,NA,NA,NA,NA
"SI",2026-06-03,96,-1.68,5.85,"Pallante, Andre",677649,669467,"field_error","hit_into_play",NA,NA,NA,NA,7,"Ezequiel Duran reaches on a fielding error by first baseman Alec Burleson.","R","R","R","STL","TEX","X",3,"ground_ball",2,1,2026,-0.88,1.11,-0.653438864789699,1.93397719127145,NA,NA,NA,0,2,"Top",174,118,NA,NA,NA,NA,4.7204596732416,-139.697228233152,-7.16629713688422,-12.5069841129497,28.4461981139949,-16.309136506181,3.126099081,1.57765748,13,92.2,-8,97,2076,6.7,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.83,0.254,0.231,0.9,1,0,0,2,12,4,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",203,-0.036,0.449,70.9,6.1,NA,0.271,-0.449,92.2,1,-1,0.599,0.401,27,27,28,27,1,0,5,1,7,2,1.35,0.88,0.88,53.6,-12.8624140525742,20.8155060722058,39.0984893301521,26.0289017648483
"FF",2026-06-03,94,-1.64,5.89,"Pallante, Andre",677649,669467,NA,"called_strike",NA,NA,NA,NA,7,NA,"R","R","R","STL","TEX","S",NA,NA,2,0,2026,0.06,1.17,-0.7253339777328,1.98296076647962,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,NA,NA,2.23461514743475,-136.96304210803,-6.95712430047059,0.327843476952523,26.5842277025491,-16.1882059112686,3.126099081,1.57765748,NA,NA,NA,95.3,2146,6.7,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.77,NA,NA,NA,NA,NA,NA,NA,12,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",200,0.008,-0.08,NA,NA,NA,NA,0.08,NA,1,-1,0.591,0.409,27,27,28,27,1,0,5,1,7,2,1.38,-0.06,-0.06,60.5,NA,NA,NA,NA
"SL",2026-06-03,86.8,-1.66,5.91,"Pallante, Andre",677649,669467,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","STL","TEX","B",NA,NA,1,0,2026,0.44,0.14,0.222565359950433,3.32185793500955,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,NA,NA,3.55802331153975,-126.52936269714,-0.169098398277691,4.08940917544563,24.3854574775998,-30.7854352072725,3.126099081,1.57765748,NA,NA,NA,87.9,2293,6.8,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.73,NA,NA,NA,NA,NA,NA,NA,12,2,"Slider",1,0,0,1,0,1,0,1,"Standard","Standard",115,-0.008,0.085,NA,NA,NA,NA,-0.085,NA,1,-1,0.599,0.401,27,27,28,27,1,0,5,1,7,2,2.86,-0.44,-0.44,56.4,NA,NA,NA,NA
"FF",2026-06-03,94.5,-1.37,6.09,"Pallante, Andre",677649,669467,NA,"ball",NA,NA,NA,NA,11,NA,"R","R","R","STL","TEX","B",NA,NA,0,0,2026,0.07,1.09,-0.117598629124634,3.45255053919379,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,NA,NA,3.08441976376093,-137.801913680019,-3.56549824330169,0.324384465505032,26.3641777468218,-17.6604334487711,3.126099081,1.57765748,NA,NA,NA,95.6,2207,6.5,823051,671056,676475,695336,669357,691026,665877,687363,691023,54.01,NA,NA,NA,NA,NA,NA,NA,12,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",189,-0.004,0.046,NA,NA,NA,NA,-0.046,NA,1,-1,0.603,0.397,27,27,28,27,1,0,5,1,7,2,1.42,-0.07,-0.07,60.4,NA,NA,NA,NA
"SL",2026-06-03,89.6,-1.81,5.89,"Pallante, Andre",669394,669467,"force_out","hit_into_play",NA,NA,NA,NA,5,"Jake Burger grounds into a force out, shortstop Masyn Winn to second baseman Thomas Saggese. Josh Jung out at 2nd.","R","R","R","STL","TEX","X",6,"ground_ball",0,0,2026,0.49,-0.01,0.184531500507427,2.40330894027153,NA,NA,673962,2,1,"Top",112.28,151.68,NA,NA,NA,NA,3.84056578699494,-130.444737171675,-2.40950027929885,4.81423202581794,26.6622444668891,-32.0217607358055,3.229658793,1.62992126,18,95.9,-7,90.4,2340,6.7,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.79,0.246,0.222,0,1,0,0,2,4,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",144,0.022,-0.279,79.8,7.6,NA,0.271,0.279,95.9,0,0,0.526,0.474,27,30,28,30,1,0,5,1,7,2,2.84,-0.49,-0.49,56.1,8.40657104421927,-3.08617965818253,24.1075103456471,43.079969465012
"SL",2026-06-03,87.6,-1.8,5.93,"Pallante, Andre",607043,669467,"field_out","hit_into_play",NA,NA,NA,NA,4,"Brandon Nimmo flies out to center fielder Victor Scott II.","R","L","R","STL","TEX","X",8,"fly_ball",2,1,2026,0.47,-0.18,-0.653289654218664,2.22159700241838,NA,NA,673962,1,1,"Top",78.35,63.01,NA,NA,NA,NA,1.76464309851118,-127.584477855481,-2.2444878581563,4.7457848339537,25.9841076088318,-33.9373740945667,3.270029528,1.650295276,356,95.7,34,88.4,2381,6.7,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.76,0.131,0.252,0,1,0,0,3,3,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",116,0.032,-0.312,76.1,7.7,NA,0.465,0.312,95.7,0,0,0.494,0.506,27,33,28,33,1,0,5,1,7,2,3.15,-0.47,0.47,57.8,9.66941079907018,-1.63021642380551,28.5996436545494,46.3715526941571
"FF",2026-06-03,96.1,-1.78,5.95,"Pallante, Andre",607043,669467,NA,"ball",NA,NA,NA,NA,13,NA,"R","L","R","STL","TEX","B",NA,NA,1,1,2026,-0.31,1,-0.856266839759048,2.1695193747836,NA,NA,673962,1,1,"Top",NA,NA,NA,NA,NA,NA,3.15670418272008,-139.895466568362,-6.57957370298597,-4.73106236188667,29.6806003617088,-17.8169296643459,3.270029528,1.650295276,NA,NA,NA,97.2,2291,6.7,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.76,NA,NA,NA,NA,NA,NA,NA,3,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",196,-0.005,0.063,NA,NA,NA,NA,-0.063,NA,0,0,0.499,0.501,27,33,28,33,1,0,5,1,7,2,1.46,0.31,-0.31,55.3,NA,NA,NA,NA
"FF",2026-06-03,96,-1.72,6.07,"Pallante, Andre",607043,669467,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","STL","TEX","B",NA,NA,0,1,2026,0.14,1,-1.00708361204169,2.97911110642444,NA,NA,673962,1,1,"Top",NA,NA,NA,NA,NA,NA,1.55585315648783,-139.79899810018,-4.74950227594829,1.52596181474235,29.8959235136341,-18.1693097471531,3.270029528,1.650295276,NA,NA,NA,96.8,2279,6.6,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.93,NA,NA,NA,NA,NA,NA,NA,3,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",192,-0.003,0.03,NA,NA,NA,NA,-0.03,NA,0,0,0.502,0.498,27,33,28,33,1,0,5,1,7,2,1.46,-0.14,0.14,56.5,NA,NA,NA,NA
"SL",2026-06-03,88.6,-1.88,5.95,"Pallante, Andre",607043,669467,NA,"swinging_strike",NA,NA,NA,NA,6,NA,"R","L","R","STL","TEX","S",NA,NA,0,0,2026,0.62,-0.08,0.320154398311638,2.75000866647629,NA,NA,673962,1,1,"Top",NA,NA,NA,NA,NA,NA,4.03012730163255,-129.096538756661,-1.40927322872196,6.09110688760152,26.379422476023,-33.0378794574284,3.270029528,1.650295276,NA,NA,NA,89.5,2437,6.7,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.79,NA,NA,NA,NA,NA,NA,NA,3,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",128,0.004,-0.042,70.4,6.6,0.763050612,NA,0.042,NA,0,0,0.498,0.502,27,33,28,33,1,0,5,1,7,2,2.98,-0.62,0.62,57.1,2.10686701239328,17.7274802455946,34.3257970216185,34.5326245941508
"SI",2026-06-03,96.7,-1.58,6,"Pallante, Andre",673962,669467,"hit_by_pitch","hit_by_pitch",NA,NA,NA,NA,11,"Josh Jung hit by pitch.","R","R","R","STL","TEX","B",NA,NA,1,2,2026,-1.17,1.33,-2.18623631720594,3.38953522847147,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,NA,NA,1.13156125226131,-140.735380109528,-4.31567374746995,-15.8430017063863,33.0243125329803,-13.6828614699103,3.26300853,1.646751969,NA,NA,NA,97,2233,6.5,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.96,NA,0.730294,0.7,1,0,0,NA,2,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",196,-0.029,0.508,NA,NA,NA,NA,-0.508,NA,0,0,0.527,0.473,27,28,28,28,1,0,5,1,7,2,1.11,1.17,1.17,56.5,NA,NA,NA,NA
"SL",2026-06-03,90.8,-1.65,5.94,"Pallante, Andre",673962,669467,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","STL","TEX","B",NA,NA,0,2,2026,0.54,0.28,1.28465932862319,2.53119506568917,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,NA,NA,6.14060009244925,-132.235298657812,-3.08595792987996,5.14917721965427,26.1509464628531,-28.4207875493585,3.26300853,1.646751969,NA,NA,NA,92,2338,6.8,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.67,NA,NA,NA,NA,NA,NA,NA,2,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",134,-0.001,0.015,NA,NA,NA,NA,-0.015,NA,0,0,0.528,0.472,27,28,28,28,1,0,5,1,7,2,2.46,-0.54,-0.54,56.9,NA,NA,NA,NA
"SI",2026-06-03,96.9,-1.51,6,"Pallante, Andre",673962,669467,NA,"swinging_strike",NA,NA,NA,NA,11,NA,"R","R","R","STL","TEX","S",NA,NA,0,1,2026,-0.91,1.21,-0.923339601517181,3.21529573523473,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,NA,NA,3.69647028462281,-141.155222021581,-4.5842723261142,-13.0432928854161,30.3290460885436,-15.0690729798933,3.26300853,1.646751969,NA,NA,NA,97.8,2094,6.6,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.91,NA,NA,NA,NA,NA,NA,NA,2,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",197,0.004,-0.055,68,5.9,1.732313724,NA,0.055,NA,0,0,0.524,0.476,27,28,28,28,1,0,5,1,7,2,1.2,0.91,0.91,58.5,1.15142594439028,15.0910401598484,39.3106397468226,23.5758291672363
"SL",2026-06-03,91.5,-1.7,5.85,"Pallante, Andre",673962,669467,NA,"called_strike",NA,NA,NA,NA,9,NA,"R","R","R","STL","TEX","S",NA,NA,0,0,2026,0.52,0.34,0.45391000451084,1.78598732740816,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,NA,NA,4.25784687270689,-133.295195896729,-5.01685585729123,5.46737768632087,25.364256053174,-27.2654422801986,3.26300853,1.646751969,NA,NA,NA,92.7,2418,6.7,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.82,NA,NA,NA,NA,NA,NA,NA,2,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",136,0.002,-0.043,NA,NA,NA,NA,0.043,NA,0,0,0.522,0.478,27,28,28,28,1,0,5,1,7,2,2.35,-0.52,-0.52,54.8,NA,NA,NA,NA
"KC",2026-06-03,81.1,-1.46,6.07,"Pallante, Andre",592626,669467,"strikeout","swinging_strike",NA,NA,NA,NA,6,"Joc Pederson strikes out swinging.","R","L","R","STL","TEX","S",2,NA,1,2,2026,0.4,-1.34,0.505940294038217,2.24954291960875,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,NA,NA,3.57229516501206,-118.014602496086,0.950862952466901,3.05020299943682,23.3968441439881,-45.0313481744662,3.23667979,1.633464567,NA,NA,NA,81.2,2963,6.5,823051,671056,676475,695336,669357,691026,665877,687363,691023,54.02,NA,0,0,1,0,0,NA,1,4,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shade","Standard",20,0.015,-0.189,71.9,7.8,1.216682676,NA,0.189,NA,0,0,0.507,0.493,27,34,28,34,1,0,5,1,7,2,4.81,-0.4,0.4,61.5,17.0501060256758,-32.7027691645456,22.8687312850013,27.4372996493293
"SI",2026-06-03,96.4,-1.85,5.96,"Pallante, Andre",592626,669467,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","STL","TEX","B",NA,NA,0,2,2026,-1.27,1.16,-1.85560919849161,5.59379874729231,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,NA,NA,2.93069791533895,-140.323208363951,2.04887977200606,-17.4107858581329,32.3534117533785,-17.6144943063823,3.23667979,1.633464567,NA,NA,NA,96.6,2088,6.4,823051,671056,676475,695336,669357,691026,665877,687363,691023,54.09,NA,NA,NA,NA,NA,NA,NA,1,3,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",205,-0.002,0.023,NA,NA,NA,NA,-0.023,NA,0,0,0.509,0.491,27,34,28,34,1,0,5,1,7,2,1.3,1.27,-1.27,53.2,NA,NA,NA,NA
"KC",2026-06-03,78.5,-1.57,6.07,"Pallante, Andre",592626,669467,NA,"called_strike",NA,NA,NA,NA,5,NA,"R","L","R","STL","TEX","S",NA,NA,0,1,2026,0.41,-1.21,-0.257698255121828,2.59451242023265,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,NA,NA,2.04160031413646,-114.329590058798,1.81980040395884,3.23545967712159,20.7256587210973,-43.3332403332185,3.23667979,1.633464567,NA,NA,NA,79,2734,6.6,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.94,NA,NA,NA,NA,NA,NA,NA,1,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shade","Standard",24,0.006,-0.055,NA,NA,NA,NA,0.055,NA,0,0,0.503,0.497,27,34,28,34,1,0,5,1,7,2,4.9,-0.41,0.41,59.6,NA,NA,NA,NA
"FF",2026-06-03,95.4,-1.5,6.04,"Pallante, Andre",592626,669467,NA,"called_strike",NA,NA,NA,NA,5,NA,"R","L","R","STL","TEX","S",NA,NA,0,0,2026,-0.36,1.11,0.0508946464638637,2.58301480054381,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,NA,NA,4.8685061546966,-138.863251943481,-5.86287272458561,-5.61855001203891,28.0734531260754,-16.7503185091446,3.23667979,1.633464567,NA,NA,NA,96.4,2097,6.6,823051,671056,676475,695336,669357,691026,665877,687363,691023,53.88,NA,NA,NA,NA,NA,NA,NA,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",197,0.003,-0.043,NA,NA,NA,NA,0.043,NA,0,0,0.5,0.5,27,34,28,34,1,0,5,1,7,2,1.38,0.36,-0.36,58.4,NA,NA,NA,NA
"SL",2026-05-29,88.7,-1.87,5.87,"Pallante, Andre",621020,669467,"field_out","hit_into_play",NA,NA,NA,NA,6,"Dansby Swanson lines out to third baseman Thomas Saggese.","R","R","R","STL","CHC","X",5,"line_drive",2,2,2026,0.54,0.17,0.479663930485191,2.1165430826407,NA,664023,673548,2,3,"Top",106.88,163.84,NA,NA,NA,NA,4.54584590733717,-129.189096647767,-3.3233249808208,5.25238443352292,25.0281765634855,-29.8278153424838,3.218249672,1.624163386,122,93.4,7,89.8,2262,6.8,823055,671056,676475,802139,695336,691026,665877,687363,691023,53.75,0.52,0.481,0,1,0,0,4,27,5,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",131,0.037,-0.224,72,8.2,NA,0.573,0.224,93.4,-1,1,0.4,0.6,27,32,28,32,2,1,6,1,5,1,2.71,-0.54,-0.54,56.2,20.606028096352,-13.5878155662959,33.8640922584784,38.4337214922853
"SL",2026-05-29,89.9,-2,5.82,"Pallante, Andre",621020,669467,NA,"ball",NA,NA,NA,NA,13,NA,"R","R","R","STL","CHC","B",NA,NA,1,2,2026,0.42,0.16,-0.440783961386142,1.22687297059343,NA,664023,673548,2,3,"Top",NA,NA,NA,NA,NA,NA,2.94429977461617,-131.038749570176,-5.64289151787441,4.32976765332091,24.2529299121229,-29.5003024505081,3.218249672,1.624163386,NA,NA,NA,91.3,2319,6.8,823055,671056,676475,802139,695336,691026,665877,687363,691023,53.73,NA,NA,NA,NA,NA,NA,NA,27,4,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",138,-0.007,0.006,NA,NA,NA,NA,-0.006,NA,-1,1,0.407,0.593,27,32,28,32,2,1,6,1,5,1,2.63,-0.42,-0.42,53.7,NA,NA,NA,NA
"SI",2026-05-29,96.6,-1.78,5.95,"Pallante, Andre",621020,669467,NA,"foul",NA,NA,NA,NA,1,NA,"R","R","R","STL","CHC","S",NA,NA,1,1,2026,-0.83,1.07,-0.628070081715679,3.05864807357823,NA,664023,673548,2,3,"Top",NA,NA,NA,NA,NA,NA,4.97266987300986,-140.611233340432,-4.48030991096281,-12.0905121893631,28.8605177017573,-17.1838403452245,3.218249672,1.624163386,90,83.5,84,97.4,2174,6.5,823055,671056,676475,802139,695336,691026,665877,687363,691023,53.96,NA,NA,NA,NA,NA,NA,NA,27,3,"Sinker",3,4,4,3,4,3,4,3,"Standard","Standard",198,0.011,-0.057,76.1,7.4,NA,NA,0.057,88,-1,1,0.396,0.604,27,32,28,32,2,1,6,1,5,1,1.36,0.83,0.83,57,16.7586263194258,-6.25874640380238,31.3285502708376,27.7071176036468
"SL",2026-05-29,89.8,-1.79,5.83,"Pallante, Andre",621020,669467,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","STL","CHC","B",NA,NA,0,1,2026,0.45,-0.06,1.22084373861096,0.993177534246255,NA,664023,673548,2,3,"Top",NA,NA,NA,NA,NA,NA,6.44584876996498,-130.736045576065,-5.72328814151146,4.02734079511679,24.8084069080947,-31.8931117360883,3.218249672,1.624163386,NA,NA,NA,91,2425,6.8,823055,671056,676475,802139,695336,691026,665877,687363,691023,53.73,NA,NA,NA,NA,NA,NA,NA,27,2,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",131,-0.004,0.019,NA,NA,NA,NA,-0.019,NA,-1,1,0.4,0.6,27,32,28,32,2,1,6,1,5,1,2.86,-0.45,-0.45,56,NA,NA,NA,NA
"SI",2026-05-29,97,-1.67,5.94,"Pallante, Andre",621020,669467,NA,"called_strike",NA,NA,NA,NA,1,NA,"R","R","R","STL","CHC","S",NA,NA,0,0,2026,-0.78,1.13,-0.491458715057335,3.16784870045328,NA,664023,673548,2,3,"Top",NA,NA,NA,NA,NA,NA,4.96990637814944,-141.354238996619,-4.45048590193812,-11.5864074039115,27.3705613540143,-16.0951971956299,3.218249672,1.624163386,NA,NA,NA,98.3,2063,6.6,823055,671056,676475,802139,695336,691026,665877,687363,691023,53.88,NA,NA,NA,NA,NA,NA,NA,27,1,"Sinker",3,4,4,3,4,3,4,3,"Standard","Standard",190,0.006,-0.031,NA,NA,NA,NA,0.031,NA,-1,1,0.394,0.606,27,32,28,32,2,1,6,1,5,1,1.25,0.78,0.78,58.4,NA,NA,NA,NA
"SL",2026-05-29,87.5,-1.93,5.86,"Pallante, Andre",608348,669467,"field_out","hit_into_play",NA,NA,NA,NA,1,"Carson Kelly pops out to third baseman Thomas Saggese in foul territory.","R","R","R","STL","CHC","X",5,"popup",3,2,2026,0.36,0.07,-0.796614528845946,3.21145045930628,NA,664023,673548,1,3,"Top",80.02,176.01,NA,NA,NA,NA,1.93954079972675,-127.477815062038,-0.262490730330071,3.59124107070258,24.7564366627615,-31.5510381255974,3.257742782,1.644094488,168,87.3,63,88.3,2269,6.6,823055,671056,676475,802139,695336,691026,665877,687363,691023,53.92,0.009,0.008,0,1,0,0,3,26,9,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",103,0.052,-0.314,72.9,6.5,NA,0.011,0.314,88,-1,1,0.342,0.658,27,31,28,32,2,1,6,2,5,2,2.89,-0.36,-0.36,54.7,15.3796496454579,-11.9922830824505,25.258877520656,28.6886932581167
"SL",2026-05-29,89.7,-1.96,5.85,"Pallante, Andre",608348,669467,NA,"foul",NA,NA,NA,NA,11,NA,"R","R","R","STL","CHC","S",NA,NA,3,2,2026,0.37,0.06,-0.102626454822509,3.58886091379532,NA,664023,673548,1,3,"Top",NA,NA,NA,NA,NA,NA,3.74664596292112,-130.597224220006,0.459580394375966,3.44691461945416,27.391829201123,-31.8414628426032,3.257742782,1.644094488,186,73.5,59,90.1,2434,6.5,823055,671056,676475,802139,695336,691026,665877,687363,691023,54,NA,NA,NA,NA,NA,NA,NA,26,8,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",110,0,0,69.2,6.1,NA,NA,0,88,-1,1,0.342,0.658,27,31,28,32,2,1,6,2,5,2,2.77,-0.37,-0.37,55.6,6.31780408411432,0.76373856598047,18.9270522350166,37.2746845198646
"SL",2026-05-29,89.7,-1.89,5.84,"Pallante, Andre",608348,669467,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","STL","CHC","B",NA,NA,2,2,2026,0.35,0.17,1.55362374238658,2.05755533229926,NA,664023,673548,1,3,"Top",NA,NA,NA,NA,NA,NA,7.68032545901354,-130.418001386083,-3.53111488697113,2.42423495497767,27.2686512864964,-29.6533526721851,3.257742782,1.644094488,NA,NA,NA,90.3,2366,6.7,823055,671056,676475,802139,695336,691026,665877,687363,691023,53.83,NA,NA,NA,NA,NA,NA,NA,26,7,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",130,-0.015,0.09,NA,NA,NA,NA,-0.09,NA,-1,1,0.357,0.643,27,31,28,32,2,1,6,2,5,2,2.66,-0.35,-0.35,56.6,NA,NA,NA,NA
"SL",2026-05-29,90.8,-1.82,5.86,"Pallante, Andre",608348,669467,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","STL","CHC","B",NA,NA,1,2,2026,0.41,0.18,0.690139239001928,3.4572560581585,NA,664023,673548,1,3,"Top",NA,NA,NA,NA,NA,NA,5.34713219730609,-132.245416996406,-0.345463441961276,3.76085392197625,26.9473157653114,-30.2108033809903,3.257742782,1.644094488,NA,NA,NA,91.7,2339,6.7,823055,671056,676475,802139,695336,691026,665877,687363,691023,53.8,NA,NA,NA,NA,NA,NA,NA,26,6,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",137,-0.006,0.058,NA,NA,NA,NA,-0.058,NA,-1,1,0.363,0.637,27,31,28,32,2,1,6,2,5,2,2.57,-0.41,-0.41,54.4,NA,NA,NA,NA
